candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,non_glowing_required_cells,missing_required_resources,non_glowing_cell_ids,final_score,connected_cells,layout_score,diagnostics
488,false,-1,11.30,113,6942,2828,0,11,4,10,3,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-4470,14,1189438,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,H,J;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-003,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-002]|[cell-j-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-003,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-002]|[cell-j-001]|[red-myco-002]"
489,false,-1,10.00,100,7220,2696,0,12,4,10,3,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-003|cell-j-001|red-myco-002,-3349,14,1549105,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-003,cell-j-001,red-myco-002;missingResources=A,C,H;strong=[cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-j-001]|[cell-a-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-j-001]|[cell-a-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
490,false,-1,6.60,66,3127,0,0,11,0,14,7,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-38459,14,820738,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=A,B,C,D,F,H,I;strong=[cell-e-001,cell-g-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-e-001,cell-g-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
491,false,-1,7.00,70,4108,1025,0,11,1,13,5,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-27037,14,1106115,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=C,D,E,H,J;strong=[cell-a-001,cell-f-001,cell-g-001,cell-i-003]|[cell-b-001,cell-i-002]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-f-001,cell-g-001,cell-i-003]|[cell-b-001,cell-i-002]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[red-myco-001]|[red-myco-002]"
492,false,-1,10.50,105,5626,3450,0,13,4,10,2,cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,5689,14,1278445,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-003,cell-j-001]|[cell-c-001]|[cell-h-001]|[cell-i-002]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-003,cell-j-001]|[cell-c-001]|[cell-h-001]|[cell-i-002]|[red-myco-001]|[red-myco-002]"
493,false,-1,7.30,73,3713,0,0,12,1,13,7,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001,-37544,14,1159165,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001;missingResources=A,B,C,D,F,H,I;strong=[cell-e-001,cell-g-001,cell-j-001,red-myco-002]|[cell-a-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001];weak=[cell-e-001,cell-g-001,cell-j-001,red-myco-002]|[cell-a-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]"
494,false,-1,7.10,71,4110,1025,0,11,1,13,5,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-27037,14,1055954,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=C,D,E,H,J;strong=[cell-a-001,cell-f-001,cell-g-001,cell-i-003]|[cell-b-001,cell-i-002]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-f-001,cell-g-001,cell-i-003]|[cell-b-001,cell-i-002]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[red-myco-001]|[red-myco-002]"
495,false,-1,16.00,160,12431,5901,0,14,10,4,0,cell-a-001|cell-b-001|cell-i-002|cell-i-003,37839,14,1468570,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-i-002,cell-i-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]"
496,false,-1,18.70,187,9672,5023,0,14,6,8,0,cell-a-001|cell-b-001|cell-d-001|cell-h-001|cell-i-001|cell-i-003|red-myco-001|red-myco-002,28449,14,1692785,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-h-001,cell-i-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001]|[cell-i-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001]|[cell-i-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
497,false,-1,13.50,135,9800,3302,0,14,6,8,2,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-h-001|cell-i-001|cell-i-003|cell-j-001,5748,14,1481353,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001]|[cell-i-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001]|[cell-i-001]"
498,false,-1,10.70,107,7386,2696,0,14,4,10,3,cell-a-001|cell-c-001|cell-d-001|cell-e-001|cell-f-001|cell-h-001|cell-i-001|cell-i-003|cell-j-001|red-myco-002,-3328,14,1478597,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-002;missingResources=A,C,H;strong=[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
499,false,-1,12.50,125,9079,3727,0,14,6,8,1,cell-a-001|cell-b-001|cell-d-001|cell-e-001|cell-f-001|cell-i-001|cell-i-003|red-myco-002,12642,14,1614180,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-i-001,cell-i-003,red-myco-002;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-001]|[cell-i-003]|[red-myco-002]"
500,false,-1,14.50,145,6547,2050,0,14,2,12,4,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-f-001|cell-h-001|cell-i-001|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-9264,14,1511910,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=A,C,H,J;strong=[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002]|[cell-a-001,cell-i-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[cell-j-001]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002]|[cell-a-001,cell-i-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[cell-j-001]|[red-myco-001]|[red-myco-002]"
501,false,-1,7.80,78,3871,1029,0,13,2,12,5,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-26086,14,1123553,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,D,E,H,J;strong=[cell-a-001,cell-b-001,cell-f-001,cell-g-001,cell-i-001,cell-i-003,red-myco-001]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-h-001]|[cell-i-002]|[cell-j-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-f-001,cell-g-001,cell-i-001,cell-i-003,red-myco-001]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-h-001]|[cell-i-002]|[cell-j-001]|[red-myco-002]"
502,false,-1,14.90,149,10836,5134,0,13,7,7,1,cell-a-001|cell-b-001|cell-c-001|cell-h-001|cell-i-002|cell-i-003|red-myco-002,27715,14,1560500,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-h-001,cell-i-002,cell-i-003,red-myco-002;missingResources=H;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-h-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-h-001]|[red-myco-002]"
503,false,-1,8.80,88,5539,1047,0,11,3,11,4,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-003|cell-j-001,-26752,14,1342187,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001;missingResources=C,E,H,J;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-002,red-myco-001,red-myco-002]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[cell-j-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-002,red-myco-001,red-myco-002]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[cell-j-001]"
504,false,-1,13.80,138,8262,3428,0,13,5,9,2,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-f-001|cell-h-001|cell-i-001|cell-i-003|red-myco-002,7272,14,1613367,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-001,cell-h-001,cell-i-001,cell-i-003,red-myco-002;missingResources=A,H;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[red-myco-002]"
505,false,-1,9.00,90,5950,1928,0,12,3,11,4,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-15276,14,1197606,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,E,H,J;strong=[cell-a-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,red-myco-001]|[cell-b-001,cell-i-002]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]|[cell-j-001]|[red-myco-002];weak=[cell-a-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,red-myco-001]|[cell-b-001,cell-i-002]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-003]|[cell-j-001]|[red-myco-002]"
506,false,-1,12.40,124,4897,1995,0,13,4,10,4,cell-a-001|cell-b-001|cell-d-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|red-myco-001,-9746,14,1244760,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,red-myco-001;missingResources=A,B,D,F;strong=[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,red-myco-002]|[cell-a-001]|[cell-b-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-i-003]|[red-myco-001];weak=[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,red-myco-002]|[cell-a-001]|[cell-b-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-i-003]|[red-myco-001]"
507,false,-1,15.50,155,7634,3510,0,14,4,10,2,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-f-001|cell-h-001|cell-i-001|cell-i-003|red-myco-001|red-myco-002,10069,14,1643751,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-001,cell-h-001,cell-i-001,cell-i-003,red-myco-001,red-myco-002;missingResources=A,H;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-j-001]|[cell-a-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-j-001]|[cell-a-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
508,false,-1,14.90,149,9857,4004,0,14,7,7,1,cell-a-001|cell-b-001|cell-f-001|cell-i-001|cell-i-002|cell-i-003|red-myco-002,15967,14,1465818,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-f-001,cell-i-001,cell-i-002,cell-i-003,red-myco-002;missingResources=A;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002]"
509,false,-1,8.00,80,4062,1035,0,13,1,13,6,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-003|cell-j-001|red-myco-001|red-myco-002,-26897,14,959414,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=A,C,E,F,H,J;strong=[cell-b-001,cell-d-001,cell-g-001,cell-i-001,cell-i-002]|[cell-a-001]|[cell-c-001]|[cell-e-001]|[cell-f-001]|[cell-h-001]|[cell-i-003]|[cell-j-001]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-g-001,cell-i-001,cell-i-002]|[cell-a-001]|[cell-c-001]|[cell-e-001]|[cell-f-001]|[cell-h-001]|[cell-i-003]|[cell-j-001]|[red-myco-001]|[red-myco-002]"
510,false,-1,8.00,80,4818,899,0,13,2,12,5,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-f-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001,-26754,14,1138927,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001;missingResources=A,C,D,H,I;strong=[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-j-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001];weak=[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-j-001,red-myco-002]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-h-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]"
511,false,-1,14.10,141,9043,2427,0,14,4,10,1,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-g-001|cell-i-001|cell-i-002|cell-i-003|red-myco-002,-2980,14,1251154,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,red-myco-002;missingResources=D;strong=[cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-d-001]|[cell-i-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-d-001]|[cell-i-001]|[red-myco-002]"
512,false,-1,9.30,93,5766,1047,0,12,3,11,4,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-003|cell-j-001,-24946,14,1431418,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001;missingResources=C,E,H,J;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-002,red-myco-001,red-myco-002]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[cell-j-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-002,red-myco-001,red-myco-002]|[cell-c-001]|[cell-e-001]|[cell-h-001]|[cell-i-001]|[cell-i-003]|[cell-j-001]"
513,false,-1,11.30,113,8158,2698,0,12,5,9,3,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001,-4941,14,1341565,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001;missingResources=C,H,J;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[cell-j-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[cell-j-001]"
514,false,-1,14.60,146,7554,3410,0,14,4,10,2,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|red-myco-001|red-myco-002,7941,14,1327921,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,red-myco-001,red-myco-002;missingResources=A,H;strong=[cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-003]|[cell-c-001,cell-e-001,cell-g-001,cell-i-002,cell-j-001]|[cell-a-001]|[cell-h-001]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-003]|[cell-c-001,cell-e-001,cell-g-001,cell-i-002,cell-j-001]|[cell-a-001]|[cell-h-001]|[red-myco-001]|[red-myco-002]"
515,false,-1,7.20,72,3712,0,0,12,1,13,7,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-001|cell-i-002|cell-i-003|cell-j-001|red-myco-001,-37548,14,1159179,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001;missingResources=A,B,C,D,F,H,I;strong=[cell-e-001,cell-g-001,cell-j-001,red-myco-002]|[cell-a-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001];weak=[cell-e-001,cell-g-001,cell-j-001,red-myco-002]|[cell-a-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-i-002]|[cell-i-003]|[red-myco-001]"
516,false,-1,13.20,132,10064,4718,0,14,7,7,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-i-003|red-myco-002,23644,14,1699733,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-i-003,red-myco-002;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-003]|[red-myco-002]"
517,false,-1,13.30,133,8092,1929,0,14,3,11,1,cell-a-001|cell-b-001|cell-c-001|cell-d-001|cell-e-001|cell-f-001|cell-h-001|cell-i-001|cell-i-003|cell-j-001|red-myco-002,-9825,14,1612973,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-h-001,cell-i-001,cell-i-003,cell-j-001,red-myco-002;missingResources=A;strong=[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,red-myco-001]|[cell-c-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-i-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,red-myco-001]|[cell-c-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-i-001]|[cell-i-003]|[red-myco-002]"
518,false,-1,13.10,131,7926,3853,0,14,6,8,1,cell-a-001|cell-b-001|cell-d-001|cell-e-001|cell-f-001|cell-i-001|cell-i-003|red-myco-002,14158,14,1613029,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-i-001,cell-i-003,red-myco-002;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-001]|[cell-i-003]|[red-myco-002]"
