candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,final_score,connected_cells,layout_score,diagnostics
153,false,-1,24.80,248,21024,12669,0,20,19,106265,20,2573871,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
154,false,-1,23.10,231,19808,12189,0,20,18,100498,20,2573791,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,cell-l-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
155,false,-1,23.10,231,19808,12189,0,20,18,100498,20,2573775,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,cell-l-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
156,false,-1,23.10,231,20063,12247,0,20,19,101194,20,2573756,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
157,false,-1,23.90,239,19531,11388,0,20,17,90880,20,2573724,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
158,false,-1,23.10,231,20063,12247,0,20,19,101194,20,2573722,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
159,false,-1,23.10,231,20063,12247,0,20,19,101194,20,2573709,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
160,false,-1,23.90,239,19472,11679,0,20,16,94376,20,2573536,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002,cell-l-001;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
161,false,-1,23.90,239,19472,11679,0,20,16,94376,20,2573507,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002,cell-l-001;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
162,false,-1,25.30,253,22285,13136,0,20,19,111857,20,2573107,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
163,false,-1,25.30,253,22285,13136,0,20,19,111857,20,2573107,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
164,false,-1,25.30,253,22326,13080,0,20,19,111190,20,2573077,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
165,false,-1,25.30,253,22326,13080,0,20,19,111190,20,2573077,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
166,false,-1,23.90,239,18639,10552,0,20,15,80856,20,2573069,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-f-001,cell-f-002,red-myco-001;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001]|[red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001]|[red-myco-001]"
167,false,-1,23.90,239,18639,10552,0,20,15,80856,20,2573049,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-f-001,cell-f-002,red-myco-001;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001]|[red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001]|[red-myco-001]"
168,false,-1,23.90,239,19512,11350,0,20,17,90431,20,2573044,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
169,false,-1,24.90,249,21262,12030,0,20,19,98591,20,2572771,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
170,false,-1,23.90,239,19509,11072,0,20,16,87093,20,2572628,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002,cell-l-001;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
171,false,-1,23.90,239,19509,11072,0,20,16,87093,20,2572599,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002,cell-l-001;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
172,false,-1,24.80,248,21191,12906,0,20,19,109103,20,2572528,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
173,false,-1,22.00,220,18836,11811,0,19,18,95965,20,2571880,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003]"
174,false,-1,22.00,220,18836,11811,0,19,18,95965,20,2571867,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003]"
175,false,-1,24.80,248,21191,12906,0,20,19,109103,20,2571826,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
176,false,-1,24.70,247,20853,12816,0,20,19,108027,20,2571807,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
177,false,-1,23.10,231,20095,13021,0,20,19,110486,20,2571750,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
178,false,-1,24.20,242,21005,13142,0,20,19,111937,20,2571386,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
179,false,-1,24.20,242,21005,13142,0,20,19,111937,20,2571386,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
180,false,-1,23.20,232,20090,12287,0,20,18,101671,20,2571373,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
181,false,-1,23.20,232,20090,12287,0,20,18,101671,20,2571373,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
182,false,-1,23.20,232,20090,12287,0,20,18,101671,20,2571358,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
183,false,-1,23.20,232,20090,12287,0,20,18,101671,20,2571358,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
184,false,-1,22.00,220,18753,11506,0,19,18,92305,20,2571353,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003]"
185,false,-1,22.00,220,18836,11811,0,19,18,95965,20,2571353,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003]"
186,false,-1,24.70,247,20895,12844,0,20,19,108363,20,2571351,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
187,false,-1,23.80,238,20614,11560,0,20,19,92951,20,2571350,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
